YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 03 15 11 999  8.1  9.9  0.68  3.23  3.46 999 1009.4   2.8   2.8  -2.9 99.0 99.00
2001 03 15 12 999  9.0 11.0  0.70  3.13  3.34 999 1010.3   2.9   2.8  -3.6 99.0 99.00
2001 03 15 13 999  8.6 10.4  0.70  3.33  3.28 999 1011.9   3.1   2.8  -3.6 99.0 99.00
2001 03 15 14 999  9.1 11.5  0.73  3.23  3.20 999 1011.2   3.9   2.8  -3.8 99.0 99.00
2001 03 15 15 999  7.1  8.4  0.59  3.23  3.29 999 1011.0   4.3   2.8  -2.5 99.0 99.00
2001 03 15 16 999  5.1  6.3  0.55  3.03  3.20 999 1011.0   4.7   2.9  -2.3 99.0 99.00
2001 03 15 17 999  3.8  4.4  0.46  3.03  3.23 999 1010.3   5.1   3.0  -1.6 99.0 99.00
2001 03 15 18 999  4.8  5.5  0.42 11.11  3.46 999 1009.5   5.5   3.1  -1.2 99.0 99.00
2001 03 15 19 999  5.7  6.9  0.48  3.03  3.18 999 1009.5   6.1   3.1  -2.2 99.0 99.00
2001 03 15 20 999  6.6  7.8  0.54  2.86  3.07 999 1009.3   5.9   3.1  -1.2 99.0 99.00
2001 03 15 21 999  7.2  8.2  0.54  2.94  3.09 999 1009.4   6.4   3.1  -1.6 99.0 99.00
2001 03 15 22 999  6.1  7.1  0.49  3.13  3.22 999 1009.4   6.4   3.1  -1.3 99.0 99.00
2001 03 15 23 999  4.0  4.6  0.38  2.70  3.38 999 1010.0   5.8   3.1  -0.6 99.0 99.00
2001 03 16 00 999  3.3  3.5  0.27 11.11  3.92 999 1010.3   5.8   3.1  -0.5 99.0 99.00
2001 03 16 01 999  3.2  3.7  0.23 10.00  5.59 999 1010.3   5.1   3.1   0.0 99.0 99.00
2001 03 16 02 999  3.6  3.9  0.23 10.00  5.70 999 1010.3   5.2   2.9  -0.7 99.0 99.00
2001 03 16 03 999  3.5  4.0  0.26 10.00  6.12 999 1010.9   4.7   2.9  -0.1 99.0 99.00
2001 03 16 04 999  3.6  4.0  0.25 10.00  5.79 999 1010.9   4.7   2.9   0.1 99.0 99.00
2001 03 16 05 999  2.7  3.1  0.24 10.00  5.41 999 1010.3   4.4   2.9   0.1 99.0 99.00
2001 03 16 06 999  2.6  2.9  0.24 11.11  5.52 999 1010.3   4.0   2.9   0.3 99.0 99.00
2001 03 16 07 999  2.8  3.1  0.23 10.00  5.43 999 1010.1   3.7   2.9   0.4 99.0 99.00
2001 03 16 08 999  4.5  5.0  0.24 10.00  5.67 999 1010.2   4.0   2.9  -0.2 99.0 99.00
2001 03 16 09 999  6.1  7.4  0.23 10.00  5.51 999 1010.3   3.6   2.9  -2.3 99.0 99.00
2001 03 16 10 999  5.2  6.0  0.38  2.63  3.15 999 1011.0   3.5   2.9  -2.5 99.0 99.00
2001 03 16 11 999  3.5  4.3  0.34  2.78  3.30 999 1011.9   3.1   2.9  -3.1 99.0 99.00
2001 03 16 12 999  4.1  4.9  0.28 10.00  4.17 999 1013.2   2.9   2.9  -3.3 99.0 99.00
2001 03 16 13 999  5.2  6.2  0.25 10.00  4.41 999 1013.4   2.8   2.9  -3.9 99.0 99.00
2001 03 16 14 999  6.1  7.7  0.44  2.70  3.26 999 1014.0   2.9   2.9  -4.3 99.0 99.00
2001 03 16 15 999  5.2  6.3  0.49  2.86  3.22 999 1013.5   3.4   2.9  -3.9 99.0 99.00
2001 03 16 16 999  3.8  4.5  0.38  2.78  3.32 999 1013.4   3.6   3.1  -2.8 99.0 99.00
2001 03 16 17 999  2.3  3.0  0.31  2.63  3.48 999 1013.2   4.0   3.2  -1.8 99.0 99.00
2001 03 16 18 999  1.6  2.2  0.28 10.00  4.15 999 1012.4   4.5   3.5  -2.3 99.0 99.00
2001 03 16 19 999  0.8  2.1  0.26 10.00  4.92 999 1011.9   6.1   3.9  -4.1 99.0 99.00
2001 03 16 20 999  0.9  1.1  0.25 10.00  5.17 999 1011.7   5.5   4.0   0.3 99.0 99.00
2001 03 16 21 999  2.6  3.3  0.25 10.00  5.48 999 1011.7   6.3   4.0  -6.5 99.0 99.00
2001 03 16 22 999  1.5  1.7  0.25  9.09  5.40 999 1011.9   6.9   4.0  -7.9 99.0 99.00
2001 03 16 23 999  0.6  0.9  0.25 10.00  5.33 999 1012.5   5.6   3.9  -5.0 99.0 99.00
2001 03 17 00 999  4.1  5.1  0.28 10.00  5.47 999 1012.5   4.8   3.6  -0.8 99.0 99.00
2001 03 17 01 999  2.8  3.4  0.27  9.09  5.89 999 1013.0   4.7   3.6  -0.3 99.0 99.00
2001 03 17 02 999  0.7  1.4  0.28  9.09  5.96 999 1013.2   4.4   3.9  -0.8 99.0 99.00
2001 03 17 03 999  0.8  1.1  0.32 12.50  6.18 999 1013.4   4.2   3.6  -1.1 99.0 99.00
2001 03 17 04 999  2.9  3.3  0.34 11.11  6.04 999 1013.4   4.6   3.6  -2.0 99.0 99.00
2001 03 17 05 999  6.5  8.2  0.34 11.11  6.01 999 1013.3   4.0   3.5  -1.7 99.0 99.00
2001 03 17 06 999  5.1  6.1  0.38 11.11  4.96 999 1013.4   3.6   3.2  -2.0 99.0 99.00
2001 03 17 07 999  6.3  7.7  0.49  2.63  3.50 999 1013.4   3.2   3.2  -2.9 99.0 99.00
2001 03 17 08 999  5.5  6.6  0.58  3.13  3.48 999 1013.4   3.1   3.2  -3.5 99.0 99.00
2001 03 17 09 999  6.5  7.6  0.74  3.85  3.60 999 1013.9   2.5   3.2  -3.5 99.0 99.00
2001 03 17 10 999  6.5  7.5  0.78  4.17  3.69 999 1014.1   2.1   3.2  -4.1 99.0 99.00
2001 03 17 11 999  5.9  6.9  0.85  4.35  3.90 999 1014.3   2.0   3.1  -3.6 99.0 99.00
2001 03 17 12 999  5.4  6.2  0.78  4.35  3.82 999 1014.9   1.7   3.1  -3.9 99.0 99.00
2001 03 17 13 999  4.5  5.4  0.76  4.76  4.04 999 1015.6   2.0   3.1  -4.7 99.0 99.00
2001 03 17 14 999  4.4  5.4  0.72  4.35  4.06 999 1015.6   1.6   3.1  -4.1 99.0 99.00
2001 03 17 15 999  4.1  5.1  0.79  4.76  4.25 999 1015.6   1.3   3.1  -4.4 99.0 99.00
2001 03 17 16 999  2.6  3.4  0.72  4.76  4.20 999 1015.6   1.3   3.2  -5.7 99.0 99.00
2001 03 17 17 999  2.5  3.1  0.72  4.55  4.30 999 1014.9   1.6   3.2  -4.6 99.0 99.00
2001 03 17 18 999  2.3  3.0  0.73  5.00  4.32 999 1014.3   1.6   3.5  -5.1 99.0 99.00
2001 03 17 19 999  2.7  3.7  0.68  4.76  4.36 999 1014.0   1.6   3.6  -4.7 99.0 99.00
2001 03 17 20 999  3.8  4.5  0.63  5.00  4.24 999 1013.2   1.6   3.6  -4.8 99.0 99.00
2001 03 17 21 999  4.8  5.6  0.60  4.76  4.20 999 1012.8   1.7   3.6  -4.7 99.0 99.00
2001 03 17 22 999  4.4  5.2  0.59  5.00  4.08 999 1012.7   2.0   3.6  -4.7 99.0 99.00
2001 03 17 23 999  4.5  5.2  0.54  5.00  4.09 999 1012.7   2.0   3.6  -3.4 99.0 99.00
2001 03 18 00 999  4.9  5.7  0.51  9.09  4.24 999 1012.8   2.1   3.5  -3.0 99.0 99.00
2001 03 18 01 999  4.6  5.3  0.50  9.09  4.18 999 1013.1   2.4   3.3  -2.3 99.0 99.00
2001 03 18 02 999  3.5  4.2  0.47  9.09  4.40 999 1013.2   2.4   3.1  -3.4 99.0 99.00
2001 03 18 03 999  3.0  3.6  0.44  9.09  4.42 999 1013.2   2.7   3.0  -3.0 99.0 99.00
2001 03 18 04 999  2.7  3.2  0.40  9.09  4.77 999 1013.2   2.8   3.1  -2.8 99.0 99.00
2001 03 18 05 999  5.2  5.9  0.39 10.00  5.34 999 1012.7   2.8   3.2  -2.2 99.0 99.00
2001 03 18 06 999  7.1  8.4  0.38  9.09  5.57 999 1011.8   2.4   3.2   0.0 99.0 99.00
2001 03 18 07 999  5.6  6.5  0.45  2.50  3.56 999 1011.9   2.0   3.2   0.2 99.0 99.00
2001 03 18 08 999  4.3  4.8  0.43  2.63  3.52 999 1011.7   1.6   3.1   0.2 99.0 99.00
2001 03 18 09 999  3.4  4.0  0.33  9.09  4.82 999 1011.7   1.6   3.1   0.3 99.0 99.00
2001 03 18 10 999  3.0  3.6  0.33  9.09  5.59 999 1011.8   1.7   3.1  -0.2 99.0 99.00
2001 03 18 11 999  4.2  5.1  0.29  9.09  5.72 999 1011.8   2.0   3.1  -0.2 99.0 99.00
2001 03 18 12 999  5.4  6.5  0.29  9.09  4.66 999 1012.3   2.0   3.1  -0.2 99.0 99.00
2001 03 18 13 999  5.4  6.3  0.42  2.56  3.28 999 1012.6   1.6   3.1  -0.5 99.0 99.00
2001 03 18 14 999  5.1  5.9  0.44  2.70  3.29 999 1012.7   1.7   3.1  -0.6 99.0 99.00
2001 03 18 15 999  3.5  4.1  0.39  9.09  3.65 999 1013.3   2.0   3.2  -0.6 99.0 99.00
2001 03 18 16 999  4.8  5.5  0.33  9.09  4.33 999 1013.4   2.4   3.2  -0.5 99.0 99.00
2001 03 18 17 999  6.7  8.1  0.40  2.56  3.46 999 1013.5   2.5   3.2  -0.9 99.0 99.00
2001 03 18 18 999  5.7  6.7  0.46  2.63  3.26 999 1013.4   3.2   3.2  -1.3 99.0 99.00
2001 03 18 19 999  2.6  3.2  0.37  8.33  3.86 999 1013.4   3.5   3.2  -1.1 99.0 99.00
2001 03 18 20 999  4.0  5.7  0.31  9.09  4.25 999 1013.4   4.7   3.5  -3.5 99.0 99.00
2001 03 18 21 999  6.7  8.1  0.51  2.94  3.20 999 1014.0   4.8   3.3  -3.4 99.0 99.00
2001 03 18 22 999  7.6  9.1  0.64  3.03  3.21 999 1014.2   5.1   3.2  -3.9 99.0 99.00
2001 03 18 23 999  9.8 12.7  0.63  3.03  3.17 999 1015.2   4.7   3.2  -4.1 99.0 99.00
2001 03 19 00 999 10.3 12.7  0.80  3.45  3.36 999 1016.2   4.3   3.2  -3.9 99.0 99.00
2001 03 19 01 999 13.3 15.7  0.88  3.70  3.34 999 1016.8   3.6   3.2  -4.8 99.0 99.00
2001 03 19 02 999 12.6 14.9  1.05  3.57  3.54 999 1017.5   2.8   3.1  -4.6 99.0 99.00
2001 03 19 03 999 11.4 13.5  1.20  4.17  3.70 999 1017.9   2.1   3.1  -5.5 99.0 99.00
2001 03 19 04 999  9.1 11.5  1.10  3.85  3.60 999 1018.2   2.1   3.1  -5.9 99.0 99.00
2001 03 19 05 999  9.5 11.8  0.92  3.70  3.44 999 1018.3   2.3   3.1  -5.5 99.0 99.00
2001 03 19 06 999  8.3 10.2  0.95  3.57  3.46 999 1018.7   2.4   3.1  -5.2 99.0 99.00
2001 03 19 07 999  8.3 10.3  0.90  3.33  3.49 999 1018.8   2.4   3.1  -4.9 99.0 99.00
2001 03 19 08 999  8.0  9.6  0.84  3.23  3.49 999 1018.9   2.4   3.1  -5.0 99.0 99.00
2001 03 19 09 999  8.2  9.7  0.84  3.45  3.46 999 1019.3   2.4   3.1  -4.2 99.0 99.00
2001 03 19 10 999  7.4  9.4  0.86  3.13  3.61 999 1019.7   2.3   3.1  -4.2 99.0 99.00
2001 03 19 11 999  7.3  9.0  0.84  3.13  3.52 999 1020.3   2.4   3.1  -3.1 99.0 99.00
2001 03 19 12 999  7.3  9.1  0.81  3.03  3.52 999 1021.0   2.3   3.1  -3.9 99.0 99.00
2001 03 19 13 999  6.3  7.3  0.77  5.26  3.68 999 1021.6   2.1   3.1  -4.4 99.0 99.00
2001 03 19 14 999  5.5  6.5  0.67  5.00  3.55 999 1022.4   2.7   3.1  -4.3 99.0 99.00
2001 03 19 15 999  5.0  6.0  0.67  2.94  3.48 999 1022.6   3.5   3.1  -3.4 99.0 99.00
2001 03 19 16 999  6.0  7.6  0.73  2.86  3.55 999 1022.6   4.0   3.2  -3.1 99.0 99.00
2001 03 19 17 999  6.1  6.8  0.69  3.13  3.57 999 1022.8   4.4   3.2  -3.6 99.0 99.00
2001 03 19 18 999  3.6  4.3  0.60  4.76  3.76 999 1023.4   4.8   3.2  -2.7 99.0 99.00
2001 03 19 19 999  3.4  4.1  0.59  5.26  3.95 999 1023.4   5.1   3.5  -1.5 99.0 99.00
2001 03 19 20 999  4.0  4.8  0.54  4.76  3.96 999 1023.6   5.6   3.5  -1.3 99.0 99.00
2001 03 19 21 999  3.2  4.0  0.53  5.26  3.99 999 1024.1   5.6   3.5  -1.3 99.0 99.00
2001 03 19 22 999  1.7  2.0  0.53  5.00  3.88 999 1025.1   5.6   3.3  -0.7 99.0 99.00
2001 03 19 23 999  0.7  0.9  0.48  5.00  3.88 999 1025.8   5.1   3.2  -1.4 99.0 99.00
2001 03 20 00 999  0.8  1.0  0.43  4.17  3.81 999 1026.7   4.5   3.2  -2.0 99.0 99.00
2001 03 20 01 999  0.8  1.4  0.42  5.00  4.06 999 1027.2   4.7   3.5  -4.4 99.0 99.00
2001 03 20 02 999  3.2  3.7  0.38  4.55  4.03 999 1027.3   4.8   3.5  -1.1 99.0 99.00
2001 03 20 03 999  3.5  4.1  0.32  4.17  3.98 999 1028.1   4.4   3.5  -1.2 99.0 99.00
2001 03 20 04 999  4.1  4.8  0.31  4.17  4.17 999 1028.2   4.3   3.3  -1.6 99.0 99.00
2001 03 20 05 999  4.9  5.8  0.38  2.56  3.54 999 1028.9   4.0   3.2  -1.7 99.0 99.00
2001 03 20 06 999  4.2  4.8  0.38  2.70  3.42 999 1029.8   3.8   3.2  -1.3 99.0 99.00
2001 03 20 07 999  3.8  4.4  0.34  2.50  3.55 999 1030.3   3.5   3.2  -1.7 99.0 99.00
2001 03 20 08 999  4.1  4.7  0.35  3.70  3.73 999 1029.9   3.2   3.2  -2.2 99.0 99.00
2001 03 20 09 999  4.1  5.0  0.37  4.76  3.74 999 1030.3   3.1   3.2  -2.0 99.0 99.00
2001 03 20 10 999  3.9  4.4  0.38  3.57  3.70 999 1030.9   2.9   3.2  -2.7 99.0 99.00
2001 03 20 11 999  2.9  3.3 99.00 99.00 99.00 999 1031.9   2.8   3.2  -2.1 99.0 99.00
2001 03 20 12 999  3.1  3.5  0.38  3.57  3.57 999 1032.8   2.6   3.2  -2.7 99.0 99.00
2001 03 20 13 999  3.0  3.5  0.38  3.70  3.66 999 1032.8   2.7   3.2  -3.3 99.0 99.00
2001 03 20 14 999  2.8  3.3  0.39  3.85  3.66 999 1032.9   2.8   3.2  -2.2 99.0 99.00
2001 03 20 15 999  2.0  2.3  0.36  4.00  3.86 999 1033.0   3.2   3.5  -1.8 99.0 99.00
2001 03 20 16 999  0.8  1.1  0.32  3.85  3.82 999 1032.9   4.1   3.6  -0.8 99.0 99.00
2001 03 20 17 999  2.1  2.8  0.34  3.85  3.97 999 1032.0   3.9   3.9  -1.0 99.0 99.00
2001 03 20 18 999  1.6  2.0  0.34 11.11  4.03 999 1032.8   4.0   4.0  -0.3 99.0 99.00
2001 03 20 19 999  2.2  2.6  0.32 11.11  4.12 999 1032.0   4.4   4.3   0.0 99.0 99.00
2001 03 20 20 999  3.0  3.4  0.33 11.11  4.32 999 1031.9   4.3   4.0   0.1 99.0 99.00
2001 03 20 21 999  4.0  4.5  0.34  5.00  4.24 999 1031.8   4.4   3.9   0.6 99.0 99.00
2001 03 20 22 999  4.3  4.8  0.33  5.88  4.32 999 1031.9   4.3   3.9   0.8 99.0 99.00
2001 03 20 23 999  3.7  4.1  0.35  5.26  4.48 999 1031.3   4.0   3.6   1.2 99.0 99.00
2001 03 21 00 999  3.7  4.3  0.36  5.26  4.41 999 1031.3   4.0   3.5   1.2 99.0 99.00
2001 03 21 01 999  4.2  5.0  0.34  5.26  4.35 999 1031.9   4.0   3.5   1.3 99.0 99.00
2001 03 21 02 999  2.4  2.8  0.35  5.00  4.74 999 1031.8   4.3   3.5   0.5 99.0 99.00
2001 03 21 03 999  1.6  2.0 99.00 99.00 99.00 999 1031.4   3.9   3.5   0.6 99.0 99.00
2001 03 21 04 999  1.8  2.3  0.32  5.26  4.85 999 1031.4   3.6   3.9   0.8 99.0 99.00
2001 03 21 05 999  2.5  2.9  0.30 11.11  4.75 999 1031.4   3.6   3.6   0.7 99.0 99.00
2001 03 21 06 999  0.8  1.2  0.29 11.11  5.19 999 1031.4   3.2   3.5   0.6 99.0 99.00
2001 03 21 07 999  1.4  1.7  0.29 11.11  5.45 999 1031.2   3.2   3.2   1.1 99.0 99.00
2001 03 21 08 999  1.3  1.5  0.29 11.11  5.39 999 1030.4   3.1   3.2   1.4 99.0 99.00
2001 03 21 09 999  1.7  2.0  0.30  6.25  5.30 999 1030.3   3.1   3.2   1.6 99.0 99.00
2001 03 21 10 999  1.7  1.9  0.33  6.25  5.48 999 1029.7   3.1   3.2   1.7 99.0 99.00
2001 03 21 11 999  3.6  4.3  0.32  5.56  5.35 999 1028.9   3.2   3.5   1.2 99.0 99.00
2001 03 21 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 03 21 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 03 21 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 03 21 15 999  5.2  6.0  0.44 12.50  3.80 999 1028.3   3.9   3.2   2.5 99.0 99.00
2001 03 21 16 999  4.4  5.2  0.47  2.63  3.58 999 1028.3   3.9   3.2   2.4 99.0 99.00
2001 03 21 17 999  4.5  5.2  0.51  3.03  3.72 999 1028.2   4.0   3.5   2.3 99.0 99.00
2001 03 21 18 999  4.5  5.4  0.53  3.45  3.73 999 1027.3   4.0   3.5   2.0 99.0 99.00
2001 03 21 19 999  5.6  6.4  0.54  3.70  3.95 999 1025.8   3.9   3.5   2.1 99.0 99.00
2001 03 21 20 999  5.4  6.3  0.63  4.00  3.68 999 1025.1   4.0   3.5   1.9 99.0 99.00
2001 03 21 21 999  5.8  7.4  0.82  4.35  3.84 999 1024.1   4.0   3.6   1.9 99.0 99.00
2001 03 21 22 999  6.3  7.5  0.93  4.55  4.04 999 1023.4   4.0   3.6   1.7 99.0 99.00
2001 03 21 23 999  7.8  9.1  1.14  5.56  4.22 999 1021.9   4.3   3.6   1.3 99.0 99.00
2001 03 22 00 999  7.9  9.3  1.23  5.56  4.27 999 1021.1   4.3   3.5   1.4 99.0 99.00
2001 03 22 01 999  8.7 10.4  1.42  6.25  4.58 999 1020.4   4.0   3.5   1.6 99.0 99.00
2001 03 22 02 999  9.5 11.6  1.69  5.56  4.60 999 1019.3   4.0   3.5   1.5 99.0 99.00
2001 03 22 03 999 10.6 12.8  1.89  7.14  5.18 999 1017.4   3.9   3.5   2.0 99.0 99.00
2001 03 22 04 999 11.6 14.7  2.02  6.67  4.94 999 1015.1   4.0   3.2   2.4 99.0 99.00
2001 03 22 05 999 12.4 15.7  2.22  7.14  5.31 999 1013.3   4.3   3.2   2.9 99.0 99.00
2001 03 22 06 999 13.8 16.7  2.44  7.69  5.24 999 1011.3   4.5   3.2   3.3 99.0 99.00
2001 03 22 07 999 13.8 17.0  2.74  7.69  5.57 999 1009.0   4.7   3.2   3.9 99.0 99.00
2001 03 22 08 999 14.3 16.8  2.97  8.33  5.76 999 1007.0   4.8   3.2   4.1 99.0 99.00
2001 03 22 09 999 13.8 17.3  3.59  7.69  6.19 999 1005.6   4.8   3.2   4.2 99.0 99.00
2001 03 22 10 999 14.0 17.8  3.68  9.09  6.53 999 1004.0   5.1   3.2   4.5 99.0 99.00
2001 03 22 11 999 15.0 19.1  4.38  9.09  7.00 999 1002.3   5.5   3.2   4.9 99.0 99.00
2001 03 22 12 999 17.4 21.9  5.04  9.09  7.35 999 1000.3   5.2   3.2   4.2 99.0 99.00
2001 03 22 13 999 16.7 20.9  5.46 10.00  7.56 999  999.4   5.2   3.2   4.0 99.0 99.00
2001 03 22 14 999 15.8 19.1  5.07 10.00  7.49 999  998.9   5.1   3.2   3.9 99.0 99.00
2001 03 22 15 999 14.0 17.7  4.78 10.00  7.49 999  997.6   4.8   3.2   4.0 99.0 99.00
2001 03 22 16 999 15.5 19.0  4.96 10.00  7.63 999  995.5   5.1   3.2   4.2 99.0 99.00
2001 03 22 17 999 10.8 13.0  4.57 11.11  7.39 999  995.1   5.2   3.2   4.4 99.0 99.00
2001 03 22 18 999  8.6 11.1  4.45 11.11  7.61 999  993.9   5.5   3.2   4.8 99.0 99.00
2001 03 22 19 999  6.6  9.1  4.38 11.11  7.60 999  993.0   5.4   3.2   4.8 99.0 99.00
2001 03 22 20 999  4.2  7.0  4.63 11.11  8.04 999  993.2   5.5   3.2   4.8 99.0 99.00
2001 03 22 21 999  5.1  6.4  4.21 11.11  7.74 999  992.2   5.2   3.2   4.5 99.0 99.00
2001 03 22 22 999  6.4  8.1  4.09 11.11  7.80 999  991.7   5.1   3.2   4.6 99.0 99.00
2001 03 22 23 999  7.5  8.9  4.25 11.11  7.84 999  991.3   4.8   3.2   4.3 99.0 99.00
2001 03 23 00 999 10.1 11.9  3.75 11.11  7.20 999  990.7   4.3   3.2   3.7 99.0 99.00
2001 03 23 01 999 11.3 13.7  3.75 10.00  7.38 999  989.6   4.0   3.2   3.6 99.0 99.00
2001 03 23 02 999 12.0 14.7  3.63 11.11  7.05 999  989.4   3.6   3.2   3.0 99.0 99.00
2001 03 23 03 999 13.2 16.3  3.63 11.11  7.06 999  988.4   3.6   3.1   2.8 99.0 99.00
2001 03 23 04 999 13.8 17.1  4.31 11.11  7.44 999  987.9   3.2   3.1   2.3 99.0 99.00
2001 03 23 05 999 12.7 15.2  3.79 11.11  7.17 999  989.0   2.8   3.2   1.5 99.0 99.00
2001 03 23 06 999 13.0 15.9  3.84 11.11  7.27 999  989.3   2.0   3.2   0.5 99.0 99.00
2001 03 23 07 999 11.0 13.1 99.00 99.00 99.00 999  989.7   1.1   3.1  -0.1 99.0 99.00
2001 03 23 08 999 11.6 14.3  3.44 12.50  7.24 999  989.6   1.2   3.1   0.1 99.0 99.00
2001 03 23 09 999 11.9 15.1  3.54 11.11  7.42 999  989.9   1.4   3.1   0.0 99.0 99.00
2001 03 23 10 999 12.5 15.6  3.03  9.09  6.88 999  990.2   2.0   3.1   0.1 99.0 99.00
2001 03 23 11 999 11.5 13.3  3.13 11.11  7.01 999  990.9   2.1   3.1  -0.3 99.0 99.00
2001 03 23 12 999 11.9 14.6  3.19 11.11  7.08 999  991.3   2.4   3.1  -0.3 99.0 99.00
2001 03 23 13 999 11.0 13.3  3.04 12.50  7.06 999  992.1   2.6   3.1  -0.3 99.0 99.00
2001 03 23 14 999 10.5 12.8  2.87 11.11  6.70 999  992.2   2.8   3.1  -0.1 99.0 99.00
2001 03 23 15 999 10.6 13.4  2.74 12.50  6.72 999  992.5   2.9   3.1  -0.2 99.0 99.00
2001 03 23 16 999 10.2 12.4  2.84 12.50  6.92 999  993.0   3.2   3.1  -0.8 99.0 99.00
2001 03 23 17 999  9.1 11.4  2.33 11.11  6.33 999  993.4   3.6   3.1  -1.6 99.0 99.00
2001 03 23 18 999  8.1 10.4  2.47 12.50  7.07 999  993.6   3.9   3.1  -1.6 99.0 99.00
2001 03 23 19 999 11.3 14.8  2.41 11.11  6.40 999  993.6   4.0   3.1  -2.9 99.0 99.00
2001 03 23 20 999 10.1 12.6  2.57 11.11  6.49 999  994.2   4.0   3.1  -2.6 99.0 99.00
2001 03 23 21 999 10.5 13.3  2.49 12.50  7.08 999  994.6   4.3   3.1  -2.9 99.0 99.00
2001 03 23 22 999  8.1 11.4  2.38 12.50  7.10 999  995.3   4.5   3.1  -2.2 99.0 99.00
2001 03 23 23 999 11.7 14.6  2.06 12.50  6.15 999  995.6   4.7   3.1  -2.1 99.0 99.00
2001 03 24 00 999 13.1 16.2  2.10 12.50  5.84 999  996.2   4.4   3.1  -4.0 99.0 99.00
2001 03 24 01 999 10.8 13.5  1.92 11.11  5.64 999  997.1   4.3   3.1  -2.0 99.0 99.00
2001 03 24 02 999  9.0 12.0  1.66 12.50  5.33 999  997.8   3.9   3.1  -1.3 99.0 99.00
2001 03 24 03 999  9.6 11.8  1.58 11.11  5.60 999  997.7   3.7   3.1  -0.4 99.0 99.00
2001 03 24 04 999 10.5 13.0  1.55 11.11  5.20 999  997.8   3.6   3.1  -1.2 99.0 99.00
2001 03 24 05 999 11.2 14.2  1.56 12.50  5.11 999  998.4   3.5   3.1  -1.4 99.0 99.00
2001 03 24 06 999  9.6 13.1  1.47 12.50  5.18 999  999.2   3.6   3.1  -1.3 99.0 99.00
2001 03 24 07 999 10.0 12.0  1.43 12.50  5.00 999  999.3   3.9   3.1  -1.8 99.0 99.00
2001 03 24 08 999 10.4 13.2  1.29 12.50  4.76 999  999.7   4.1   3.1  -2.1 99.0 99.00
2001 03 24 09 999 10.7 13.9  1.33 12.50  4.53 999 1000.3   4.3   3.1  -2.1 99.0 99.00
2001 03 24 10 999 10.7 13.4  1.37 12.50  4.66 999 1001.0   4.0   3.1  -3.0 99.0 99.00
2001 03 24 11 999 11.0 14.3  1.34 12.50  4.51 999 1001.8   3.9   3.1  -2.6 99.0 99.00
2001 03 24 12 999 10.1 11.8  1.20 12.50  4.35 999 1002.8   3.6   3.1  -2.5 99.0 99.00
2001 03 24 13 999  9.6 12.6  1.18 12.50  4.61 999 1003.0   3.8   3.1  -2.2 99.0 99.00
2001 03 24 14 999  9.5 12.2  0.95 12.50  4.13 999 1003.2   4.3   3.1  -3.3 99.0 99.00
2001 03 24 15 999  7.5  9.0  0.98 12.50  4.12 999 1003.2   4.7   3.1  -1.8 99.0 99.00
2001 03 24 16 999  7.5  9.0  0.85 12.50  3.95 999 1003.2   5.3   3.2  -2.6 99.0 99.00
2001 03 24 17 999  6.7  8.0  0.87 12.50  4.50 999 1002.9   6.2   3.2  -3.5 99.0 99.00
2001 03 24 18 999  9.5 11.8  0.89 12.50  4.45 999 1001.8   6.6   3.2  -1.9 99.0 99.00
2001 03 24 19 999  7.6  9.5  1.11 12.50  4.14 999 1001.8   6.0   3.2  -1.6 99.0 99.00
2001 03 24 20 999  7.3  9.6  0.94 11.11  4.48 999 1001.6   6.4   3.2  -0.7 99.0 99.00
2001 03 24 21 999  6.6  8.2  0.87 12.50  4.72 999 1001.5   6.7   3.2  -0.5 99.0 99.00
2001 03 24 22 999 10.0 12.3  0.93 11.11  4.25 999 1002.4   5.2   3.3   0.3 99.0 99.00
2001 03 24 23 999  6.3  7.2  0.87 12.50  4.23 999 1002.5   4.7   3.2   1.0 99.0 99.00
2001 03 25 00 999  8.3 10.1  0.80 12.50  4.21 999 1003.1   4.8   3.2  -1.5 99.0 99.00
2001 03 25 01 999  6.9  8.4  0.80 11.11  4.27 999 1003.9   4.3   3.2  -0.9 99.0 99.00
2001 03 25 02 999  7.9  9.7  0.78 12.50  4.13 999 1004.9   4.4   3.2  -1.7 99.0 99.00
2001 03 25 03 999  6.9  8.8  0.76 12.50  4.06 999 1005.5   4.0   3.1  -2.2 99.0 99.00
2001 03 25 04 999  8.3 10.0  0.77 12.50  4.09 999 1005.8   3.6   3.1  -2.7 99.0 99.00
2001 03 25 05 999  8.1 10.0  0.79 12.50  3.79 999 1006.7   3.2   3.1  -3.5 99.0 99.00
2001 03 25 06 999 10.3 12.1  0.83 11.11  3.89 999 1007.2   2.9   3.1  -3.9 99.0 99.00
2001 03 25 07 999 10.9 13.8  0.95  3.57  3.64 999 1007.7   2.4   3.1  -4.2 99.0 99.00
2001 03 25 08 999 10.2 12.7  1.01  3.70  3.76 999 1008.3   1.6   2.9  -5.3 99.0 99.00
